skill_id,skill_name
2bdbf7fb-8f85-4273-8613-e9fc07e59453,reaching
05459ba0-4faf-40a7-960b-dacd8f4f43a1,exposure to chemicals
bb8b0ece-6939-4e54-aa33-b1569f13e211,mental health services
53e390b9-c8b3-4edb-b4e0-d4402754b3bf,crisis intervention
bff2789b-ffde-4df3-a12e-abe49cb2a658,psychoeducational groups
c7bc083e-9dd0-4e49-ab19-d09f6f2fc207,case management
819f006d-a65d-4d70-83b5-885c8f0481f1,social work
0b275bf5-6a4a-4a5a-a901-299b9cdd4f08,client assessments
c471152e-ec68-4ce7-848a-de3b859f2656,individual and family therapy
7b6c4ce0-658d-4a8d-9a87-3ed8bc02024b,team meetings
09591dc1-e6fd-461c-a583-bca147c596ec,trainings
334bd9bb-7b5d-4efa-90e1-4da49b67d5dd,driving
2acbf50f-3d08-4a1b-8eed-689de346204b,cleanliness and maintenance
fe050c9c-3840-47f3-b653-127937445a49,time sheets and absence reports
831ffe61-f88b-4e24-b736-89a2c52012d9,cpr and first aid certification
ac6209e2-e373-4590-af09-c050601e81a8,medical dental and vision coverage
7e6d4e88-9a37-45c8-b8fd-9ffceca62406,flexible spending account
59f76fb8-cadf-438e-affe-6547d1632d87,employee wellness program
e0b6e483-b84e-41ac-ab8d-d697797dddef,life longterm disability and ad&d insurance
b988114c-161b-4619-b772-01bc23c46ecf,401(k) retirement savings plan
c2970c54-411b-4e17-a947-5ae394ead1af,commuter benefits
2ef4eed2-8ad6-45cf-a669-bc59c28b9905,employee assistance program
d45d572a-26d6-41e7-a9d5-d2e3afe295ad,california board of behavioral sciences registration
40d6e1e6-1cca-465c-a8c4-6e51f02413ec,ma/ms in mental health/social work
15ef669a-1c34-4efd-9e67-51219e41cafe,valid california driver license
5b9694c9-7177-4a1b-95ec-8063cb0a4860,reliable personal vehicle
89723f88-0934-473e-a692-e26d3b844b46,current personal auto insurance
9fea9a3d-5db0-4d28-848f-14dbb4823b05,post offer preemployment medical and drug tests
f2ba6bbb-979b-4c7a-ac94-d32940873aca,personal cell phone with reliable service and data plan
8aeb1a88-961f-49b7-909c-84b94678ddbc,covid 19 vaccination
29784235-0443-471b-9d20-d59f706747d1,receiving and unpacking merchandise
ce5da4f0-d1b7-4901-b42c-8aaaafcca99e,ordering
f61d2144-4543-44c9-a88d-5d77ef7fe299,assist in planogram implementation
08c76c0c-62f6-4380-9e19-164f51846618,assist customers
f0f6ea99-f397-48ff-99c5-011eeaa93235,greet customers
5b62da3d-aa48-43fa-90b8-a2c16004fa6d,cash register
5c47b60f-e9ef-4423-bbb3-8209a5061c09,flatbed scanner
0c90d510-dd89-478d-8abe-3ef404f833c2,collect payment from customer
30556077-f08b-457b-b9e7-e08acc8e5a49,clean front end of store
4b082461-e67c-40f8-a47e-0f21aa2964c1,set up sidewalk displays
3977fc7d-f875-4bd9-a3d6-97a98234d9fb,maintain a clean and organized store
c46638e0-4667-4342-bb6f-924438f14f83,provide superior customer service leadership
d1df2e0b-9b07-4b7d-876c-7556d0cc97a2,follow company policies and procedures
72dd65b5-73cf-48ba-9670-2c72ee52efed,open or close the store
1ce8aeb6-b25a-4e47-82a9-3cdc981985d5,authorize and sign refunds and overrides
0773a42e-e734-4949-8554-721fab89d821,count register
168ab2dd-654f-4fde-897a-a828da90ac81,make bank deposits
3098966d-a121-4a9a-bbd7-a2ccdf40d0b5,maintain strict cashier accountability
e7a627f7-36a5-4eed-ba24-f69cb7d8c7d2,monitor cash levels
fb2a60ad-64c0-4ffb-bf3d-f88842fb9d13,monitor cameras
f8a15dfc-a8a8-45ef-a76d-aca15ce862cf,complete paperwork and documentation
547da8de-cdb1-4cd6-9cad-297e04026d89,cash control policies and practices
0c9e105a-7619-4044-926e-45fd03dd8a3e,interpersonal and oral & written communication skills
57ce3848-7631-4c41-abe3-a626f697bf65,safety policies and practices
0008f037-1af1-4115-aa06-78c22d9820c8,read and follow planograms
ebda9d47-ce7f-4524-8a45-c4edd90b3c48,survey equipment
b3b6aa57-6c0f-4996-a4ad-38bc375cc793,survey software
2aee377b-30d6-4443-855a-15bd9e87f801,surveying standards
4f9c818e-e588-4149-92f6-2d5469d151b3,data reporting
7396e2e7-ff21-4189-8193-1db73fa3c801,project planning
33f0ddaf-bd56-4435-8660-a890dfa8f0b2,project objectives
3243e2c7-4a61-4cce-bcde-e804c57e71a6,timeframes
9067bae6-869d-4773-95e7-9a505e9f8993,budgets
a58a0ca1-5f95-4697-a16b-ffe208e18a95,staffing
75bdc39c-9a3a-4431-a7c5-3f54d6f855e4,project schedule
925bcaef-e9e6-467c-9ef2-f5a0743c3162,survey crew management
95e43eb5-d249-42d5-9a06-2f28219bd6a4,assigning responsibilities
f0e87420-02db-4525-ac72-520b33bff356,overseeing work
a0647da3-aef5-4306-bae6-cb6ae66d4dcb,checking calculations
e1eaed97-5f4f-4bee-a53d-2ddccd307616,notes
1df08f67-e9f0-431e-874b-378f23df62fe,project scope
00e52c24-d1ed-4a16-99d2-f9e6940b1ff1,requirements communication
ce89e322-a51d-485b-8783-b3bac65b1a28,safe work environments
e5cdb6d0-6d80-4803-9100-7f1e6c8b29a1,health and safety plans
526a2cd1-c0e1-4c5f-8895-de08339f0600,personal protection equipment
da44a78c-2f2f-462d-a504-0d46093e25a5,first aid and cpr certification
19bac120-e71c-4d64-9ee7-3a83188e2a37,topographic surveying
54cf0f60-1683-421a-bd8e-48d2b2c68c03,construction surveying
ab33e276-5174-408d-b1a1-820e285bb1cd,boundary surveying
472de05b-6a5d-494d-9ddc-e6122c8b0550,surveying and construction issues
e99c7984-22a0-406f-84bd-b550da5688f3,procedures
c62c9fa8-e4d6-4bea-87b2-96cf9aed14f8,practices
8ea40b32-24f7-4085-ad69-e4349f8f356f,protocols
cff35752-4103-47fe-9b55-490fa2a13658,methods
709d3af3-48de-4f8f-9de3-3e842e18dc71,survey crew performance
3163b64a-247b-498e-b236-7638447b95f6,timelines
1b210815-aa1b-4c32-8100-ed7d0547908f,schedules
d986426a-a1ed-4487-9e1a-cc543190905d,profit objectives
7a7100d3-9d39-4f64-a706-1d7b11aa012f,leveling
ef3aab8d-795c-4f6b-b34f-6283655ca484,traversing
4f1b828f-f834-4421-b740-ba9a8a6530c4,topographic mapping
0b5accc3-1ff3-464c-863b-4c9355294b1f,construction layout
0c448443-d0e7-442f-bf02-b2d850e97ba8,asbuilt surveys
5d1620d2-b8e0-405d-9c3b-a156157ffcff,boundary surveys
d6f1286c-0a99-4a5f-9168-18a78e3aa6ad,profile surveys
dd23f723-f6b3-40dd-88f1-2253f8ac60ab,crosssection surveys
f95cea26-6835-4d90-836c-9a0c4c995fd9,parcel and lot lines calculations
36f5a76e-4da3-4c6a-807c-7228edaf3789,easement lines calculations
253b6489-eee6-465d-90a2-3fec230e2fad,taxation information
33bc8bd7-614f-445a-823a-3604418c35eb,title information
26e624b6-3237-4be5-a5f9-74fd565403dc,easement and rightofway descriptions
b0bc39aa-9aec-4389-bb7b-aec79a47502c,field data processing
56d72030-400c-42f1-99d9-19bdcd2a984b,field data review
58cdd39a-5db3-43a8-ae3f-1ddaf9a56856,physical tasks
43a85f50-8b52-4bff-b957-690a49bbc684,carrying
cf277201-788d-4a1f-88b9-c380e305d6f4,maneuvering
9942553d-808a-40e3-b443-c1b46efd0410,line clearing
aee4f82f-6084-4a5e-925a-ad49dc27f0a9,pounding stakes
0645b1f8-2cf3-4937-9405-e879d55a8a82,setting monuments
0b643b51-fbd8-4365-b42a-15d63f9f2d6c,locating underground objects
97633ca9-6824-4536-84ed-b0b4f001d59c,field notes recording
bb44ba7e-8338-430d-ad41-438bd51a401e,company standards
e40e5275-bc3b-44bc-a202-5b0d3a76b451,operating guidelines
be8f0e61-dd96-430b-9f09-8662ad82131e,project information sharing
ed17b6ab-0bb0-4e15-bc2f-98e212f38d71,field observations
20066854-43fa-4ef4-b84e-bcdf676c00b5,state and local regulations
e894cb13-228e-4398-a4bd-d95cc8574693,staff
77636358-5de0-438e-9c02-bf5338817912,leadership team
814de8b2-077e-48e6-819d-9f961877768a,accuracy checking
dac46b15-8d37-44e9-ae2a-9cdc4cbe467f,qa/qc program compliance
b05ffc48-5c44-4f38-8c5d-50b56781afc7,trigonometry
0671dcea-b419-472b-acfd-12f359ef0e8f,dot survey standards
d97b215c-5606-4b78-a92f-a72d6f87746d,people management
9faca5a4-162e-4bbe-8c35-4226d8d1eb9d,physical requirements
b7c45de8-0a68-4fe4-9148-fabd9ca97cd4,indoor work
287d33df-c049-4413-8c41-aaa7031b38ce,outdoor work
7063d153-d71e-47fe-9e09-422424d65a80,various temperatures
2f284185-2eda-4aa2-a908-4593a8521765,weather conditions
8148c9cc-b1ed-4541-89e2-26e233cecbcd,kneeling
386a73df-eb46-4d93-9691-c07ee067ff29,crawling
641f7103-6670-4521-847a-e2dd52331887,sitting
75372803-068a-4272-b826-6d3349c60b37,operating room tech
cc9b2567-97e5-478b-bd3e-127530e0840d,sterile supplies preparation
fd3370c4-df7c-4bd3-898f-4b044f2c2ea4,sterile field maintenance
8d214a42-1673-4305-8e95-490cc74ea84b,surgical instrument handling
df386696-af0e-423b-984c-f95aac2ddfed,surgical supplies provision
d17ea1d5-52c4-4f51-8d1c-d80f1c8dd491,ort training
4b943a8c-8177-4dfc-99ac-c8610ffc9ffe,scrubbing minor and major procedures
360dec8a-2152-4f5d-82b3-9a108ed656c3,generalized surgical specialties
0abbda2a-29a8-4b99-8847-d2b95a604acd,specialty surgical areas
d3598aea-f971-4afd-8f90-542f89cdabe1,bls (aha) certification
4743205c-52a5-40f6-9744-1607001a4ffb,series 7 & 66 licenses
f74b4644-1823-4303-8072-c5d7d3cb804e,series 63 & 65 licenses
fb2a4f9f-23fe-4f75-a8de-cdb7331d8cd3,financial service industry experience
b3ac26a5-5840-4751-9ff1-4019de167f4f,sales experience
c3e449cc-7d77-4592-8d6b-d30688c5a9b8,investment training
57fc0160-88c5-410b-b14f-872e4e544a70,investment knowledge
808ae474-e470-4377-b824-7a27dbed7d81,goal setting
0f8918f2-ce3b-4e01-b21a-7c949b9ab73e,goal achieving
47f2af69-c2fe-4ed6-aa05-b53ae71a6a9c,prioritization
de33a860-f963-43b3-a374-ed8f58ff658d,solution seeking
0e82b7b2-1442-46c3-9a47-f69bea670909,regulatory due diligence
ae625b82-b4a1-4d9b-aa48-246067e0a468,lead generation
a997adf1-c36a-4fa4-ba3f-3137c931511b,investment management
c281444d-62f2-49ab-9e54-17a42f52ce41,sales activities
0a874ee3-2664-4206-876e-d6a60446cab6,new client development
1c66c77d-43c5-4cab-a0fe-e9561f2858f4,business degree
0b8dde8c-4bc5-4f0c-b890-f5a1933de2e6,certified financial planner (cfp) designation
1345aab0-100a-4112-b7a6-e196ea139204,chartered retirement planning counselor (crpc) designation
beb43ff6-b934-4f05-b83d-b35c2c77b2d4,insurance licenses
5251d592-33bb-4d60-b836-f04ccc6d12e1,diagnostic imaging
c4df9a74-883e-403b-89ec-3e0701b2c7f3,fluoroscopy
2f3bb841-3d2b-4561-ac5a-50221e85e0cb,patient positioning
c67ffa96-5633-4f57-aa6b-e5f7231763b1,anatomy
840cb140-0c45-425b-9a26-90dbf94e7b6b,physiology
068f91e2-8135-4080-9910-dd61e5c583db,washington state certification
538ae7a6-5876-43f6-9916-116965d806df,american registry of radiological technology (arrt) certification
4194f8ac-404e-4b38-b646-b800f43fc7c5,accredited diagnostic radiologic program
a9604178-1d9c-4227-8c2b-20797388aee8,continuing medical education
06cd1779-cd4e-4b08-86bf-54c3e49391b7,culinary execution
f9b3f918-b943-4e9f-9420-f7ab579b5b80,shift supervision
339fd62e-2194-44e0-abec-751cdba2c6ce,process development
c1ca5408-c537-481d-a07c-3f772bb4f5e0,administration
670a4a40-912f-4c14-a0f0-73fba3042304,kitchen operations
f8d6a44c-2743-4023-bf3c-a57e85a2d273,food safety and sanitation
f4f5d75f-84e9-442f-bc6f-56a45e645ecf,safety standards
0fc1fb32-04aa-4289-b9fa-59117f16361b,recipe development
9975ee15-13fd-40fb-847a-0e6b2c4877b1,communication and coordination
afeeaaa6-84ce-4df5-9801-e625e2e11a4f,servsafe manager's license
e52fe70c-c5bb-48de-8915-2cbc520a5123,servesafe certification
a25776c0-0fc2-4d43-858f-23f691f74b76,microsoft word
fd67d9c9-fb68-4ff9-a452-3ce5bcb7bff5,byram erp
518daed6-af24-418d-9a1e-aa151e1aca95,phone etiquette
428d00d3-dbc8-493a-8104-1c6cf5623e87,verbal communication
77b92bb5-a7b4-46b2-88a2-e08d01de233b,registered nurse license
b622bb39-47fe-47bd-b2f8-5b31e817ece5,clinical care
7528ff95-e11a-42ec-adf8-a31a37a18e65,safety management
a1966863-6f52-4649-abf0-717e092a6c15,proactive services
fbbf3585-b7ab-4a64-86ae-d8d354391521,fmcg experience
6e767f26-489d-4135-80f1-f112b7392baf,stakeholder management
f6b42c18-ff8a-4f44-9ed9-7d365203eeee,essential services
10a69ce9-7a8c-4bd7-8047-3fd323d0dd32,refrigeration
148deb5a-611c-46ec-ac6c-a2dcf8c54f3d,air conditioning
e6ad26c8-716c-47bc-8832-b1772b7df4d1,electrical systems
426755fc-8394-4748-ae3b-87cae6136e91,retail stocking
27ed32df-3f20-437c-985c-7600f70ef26f,team building
9b3ee4a1-bb0e-49ef-b02d-38a9abd5ef08,complying with policies
36be4e65-5550-46fa-9da5-f1111963b9dd,coordinating schedules
e264b5e0-334c-4b7c-9566-ff282f7d0a48,providing recognition
241dfc5b-e7ea-4537-bbb8-8c9bfd15e974,optical design
2f6dfce6-055d-4ad7-ac0e-5dfc0369a388,zemax
4aec93bf-99ef-47dc-9175-a60c11e84a24,fred
c965e15d-0453-4e19-9306-27d5fbdfacf5,optical subassemblies
35c738c7-843f-4d5a-8c5b-ba9ecc4da688,yield analysis
47740499-881d-4e8a-ad42-92aa25690393,tolerancing
c38f6c4c-6f24-482a-9072-b9fd44477b8a,illumination control
6f9ab866-6f82-4b9a-8870-686c35f74ded,thermal optimization
1d261be6-a07f-450b-9f9c-8edd8b128d83,imaging optics
b3e9244b-7b59-4cb3-a041-5b10996f8f11,nonimaging optics
88319541-4c2e-4eeb-867c-b35aadc8da94,test methods
0e7ad5dd-8748-4118-b163-1c4a7a9f4477,test procedures
bf20a2bb-674b-4721-999e-d60e818aab5d,timeofflight
14cb1670-50f4-41bc-8927-29b1b9a2e689,flash lidar
b9605804-f35a-47dd-bed3-c743c0eae64b,automotive
380b225b-9b54-4270-883c-3a02cdc144bd,harsh environments
6adff8cd-dd51-4512-abd2-bc2d3f09a2da,lens design
5a5ecd36-9d5b-40d6-9001-a1bf99ea6a6c,diffuser design
dd18de53-e798-4986-9e06-92c58de4e215,production management
b3a78adf-04fc-4cce-aa29-e6a3eac033ad,vendor management
89b570bc-981b-44b8-b097-0d8cc626806d,optical supplier network
ea7a91e5-b1a3-464a-95e9-d4732854dfbd,matlab
9120754c-9b22-48c5-9321-fa11ddb3bd6f,codev
5a553552-ef4c-41f0-a96b-8abc47adbfec,asap
879ca261-a724-49a5-a2a8-bdd04fe7a68e,power point
79b79d6b-49d6-4b79-a8ec-57df0ddcf736,it skills
9d5e928b-7419-4302-89fc-12b17e4d7d8d,work ethic
36e37944-91e1-42d0-9f92-ec255a63077e,client relations
eee4001b-04c1-46fe-97eb-a721fd482af8,telephone etiquette
415604ec-126d-4b6b-9aaa-6aba11f091b3,block management
8ab37714-a37b-492f-bd9b-0a0449a63199,asset management
731f0937-591a-4001-bc3a-07b676f63ab6,lra
eeb477b3-5f87-4bad-b7ca-9cd635505454,prs
88ec2aae-27dc-4284-a239-262bb5384610,sales management
bc7ecd66-f266-4bd0-91e7-73db2cbb28e3,business expansion
090c784f-ee5c-4bee-a28d-c2ca9bc4ba9f,technical specification review
59f26837-42db-419f-9dfc-41b6b3ab0666,customer followup
43abcae5-1e23-4306-a2ad-f35b66777b88,outside sales experience
17484871-4ec1-465d-bb7d-1fef8062180a,staff management
61a22560-ddba-45d4-9007-4fc83825120d,sales goal achievement
fa34ca35-9c15-49ff-b57b-c775d20963a7,blueprint reading
f8fc6d78-20cb-402f-9139-5f2f4b3087fe,crm experience
0bba32d7-65cd-441b-ab9a-e0f0c7957499,automated gates
7b7c157f-e9e1-4299-8e4b-723ccb23851e,close vision
73c37122-f91b-48c0-a0ef-f17be070089d,distance vision
55962e7b-59cc-47ee-8813-f10a623eee17,moderate noise level
01384bb8-566a-43f6-832c-b48ece63e435,network engineering
81a0bfca-e061-44d1-96ff-031be0953811,cloud computing
17f158e3-94c9-4997-9d14-f62a202938e0,azure
e55d210a-45ff-485e-8d62-8d4e06d2e6f3,amazon web services (aws)
ce35ea70-be0a-42dd-a6a3-7cd3a6a88e2f,network infrastructure
1e032f19-fd9c-4b85-b723-107cf3ac201a,network analysis
e56817ea-1d0b-4296-ab91-9f0ce006f58b,network design
749488fc-b042-48d4-bb93-7aac1de7729f,network planning
8f6769f9-4eea-491e-ab53-d8a96bb2d9cc,network assessment
5bc4dc57-21cd-448d-8eef-0139ec4c12b5,network development
ab7f5ada-53aa-43bd-82ee-f81d0215cd43,network implementation
d155110e-376a-4572-bbd8-7806aeefe7ec,network operations
bc0d04de-d4c5-41ad-a376-d26584b03772,network architecture
976b9da1-b9a8-427e-bd43-0c1a6fcfc87a,network routing
424072fb-e848-4db8-acac-280ede98732e,network switching
dee50039-7f20-4372-b0ca-6030443a4a3f,network security
072fda80-181f-45c9-8bbb-26892febd828,network performance
c6642abf-1e92-46e7-878c-c32d9143b39d,network protocols
1c7b20fd-cb1b-4624-9aaa-b946bc39d84a,network management
77811142-efb9-4032-8b73-6285b8476c15,network monitoring
2aeb62f6-02cd-48dd-9b59-848adb8f0c49,network troubleshooting
804dd4c4-b1ea-448d-905f-197b2637ed2d,data management
988e81dd-45bf-4c2d-b056-75cf24187fde,information management
b49dfb52-bd96-491a-be59-174328ba44b8,systems integration
b6bfc960-e52b-4b00-b650-07e2f6526b27,systems lifecycle management
5f56a63b-1588-4c38-aadb-6bb9750fd57e,technical consulting
cb95dc5f-45a3-4803-81c7-194f408a5556,technical architecture
d7c7d27f-2262-4c54-8ca8-5a21c31a53ca,business requirements
88d3ed50-0a9d-4d34-9962-a257519667d0,feasibility studies
54587041-ac8c-4ab8-ad99-7fdc9287116c,application integration
c134cba7-de9a-48b8-98b1-d209b7004a39,deadline management
434f1f4f-b931-4a1c-99dd-fb570865f8cd,computer science
aa2a91de-44e4-41fe-ad19-5a6d16f5f130,logistics
40990eaf-f5b5-43c3-bcf7-5c9ba98531b5,transportation
1cc96293-9595-48d7-911b-9c75fd5d2988,sdwan
c7adf0cb-f6f6-4b36-a36d-a68f53b488da,wan technologies
a5914fbe-d2c3-4be4-812a-d19703c07abd,cloud network infrastructures
fc992bf5-405e-4526-8c47-3b7294c5db75,managed services
db421ada-1bce-49bc-94fb-2e78a79f7378,deepinspection firewalls
d0bce19a-c1a2-43eb-8e5b-f0a2cee8bfea,intrusion and threat protection platforms
ce6198fa-5183-43ac-94d9-85b81c2200ec,radius
c86e2bfb-8ec2-4fd2-a514-3f4d5c5cf468,dns
910b54a0-037b-42d9-8733-cf080a90709f,ntp
bd5f0f2f-3131-4c14-aea3-bffa8d7a7cd4,monitoring
d70f8b21-56c7-47a9-aac6-53f259160208,logging
8e3c7671-1fe6-47c6-b135-a8b257e5180b,ccnp
aeee4ded-8166-4c86-a929-a534640ffd57,ccna
055190e6-0e8f-49b3-aa65-aef3fba3e17b,aws certification
4eb25095-4320-467f-85b4-15b4e926a8fc,azure certification
3940920d-11e5-4a22-a7cd-b2753c184ed9,agronomy sales
a1035086-14af-4924-9a29-3ba29cc18f1f,chemical
e2438726-ebbc-4c26-9187-69436654bea2,seed
bf929752-4a04-4be5-b617-9951fb70a713,scouting
fbe57779-7ec6-4d42-83bf-6cc31adaf2f9,ag chemical
88ddd35a-2e8b-4735-b9df-0b7f295a7217,extension agents
78ddf509-5e33-49cc-8a9a-134dda095fef,agriculture
7df51d40-15f8-41eb-b4df-c76e16b52d55,team member
356371b2-7e6a-4d63-946e-7a6d47238ec7,agricultural trends
79290f19-3c65-445c-b507-2f2e36743c09,agricultural bachelor's degree
8064eab6-8f63-4382-b9f5-2a3b7f558a11,seed/agronomy sales
41235509-cf6f-469e-ac6c-f126c6d4b905,selfmotivated
c30d61df-ce87-4dbc-befb-d685b29eb83d,accuracy
bdfcbc32-f2d2-48f6-8b04-208938fc97a1,timely delivery
7442c2d4-9250-40bf-91d3-b4fa5ac3d2e3,agronomy
808dfc61-e54c-4cec-be41-9031f75b0023,pallet jack operation
e6d66864-ec26-4113-8004-6bfa114a6176,civil engineering
44424c25-e386-48b4-a7d1-1efc95a4c897,structural engineering
b5ccb8a1-6c6d-44ba-9e4a-a86ec9545fa9,nesc
c259151e-e84f-482e-bbea-48f53cfaef1c,ieee
00088012-3741-4b9a-b23e-b0fa623ac2d0,asce
e0c2cf80-f72f-4753-a7c4-6c1f90d6be2f,aci
499280c1-ae88-4c2b-baa0-04a04d4c6ae0,plscadd
532e00d7-e60b-4dd2-ba2a-0bbc0cda99a0,microstation
53e9f439-4752-4c06-a725-b6fc2c554cc8,caisson
975d6c45-c9ff-4695-a632-65e2de192d19,mfad
087530ce-c12c-42e7-8e57-36b29305f905,lpile
fb81cfee-18c1-4a6f-93b4-62029b2d1d77,transmission line design
acf16913-c9c4-4b31-ab5a-c7d752d899d4,structural analysis
6b5417f8-77fb-4585-ae30-becdb31d6a55,clearance calculations
35d481c2-6262-44fc-b6a7-0a30c15dbfe8,foundation design
362a23d1-08cc-46a8-8bf0-00066059ffc3,construction release packages
5652e8da-c880-4d41-88ea-325cbc281dac,geotechnical reports
11cab8c9-fe40-4f30-84aa-24aeec181886,eit certification
01307ac9-35ab-445c-b0e6-8744a7c39b06,fe exam
613ca977-a1d4-4259-bf5e-1cb066b8ad62,team environment
3451d3a7-60b8-49df-93d5-b61cd2d12ad6,selfmotivation
5901d22d-f2d7-4b00-b430-e17916a69f84,employeeowned culture
f14d13ad-6599-417a-a05e-69aec3ae4420,consulting experience
539eaad5-13d6-4e28-b514-619219c68443,electric utility experience
020845c7-afca-43b8-ab0a-0d9f3d74fa9a,pet grooming
72dafb5e-dc70-4afa-8319-51ef1e9bacb1,salon management
8987c2be-dc02-4a8b-826f-b0bd7c3f49a0,grooming techniques
6ce38ea5-ec8e-4727-b1b0-ec8917d14cac,breed standards
45ea9cec-e237-4786-a410-1a8e4cabcf4d,pet care products
577f3b4a-dd0e-4219-a9f4-666796f2416b,computer systems
9d65e012-2b16-4a10-bf9d-83bc22cde30d,salon management software
7a5bb49d-a7b4-42a0-ac5d-590bd8780c69,staff development
467a1853-7bb8-4d73-8948-19728931ebdb,clinical practice
3a4eb7e3-b058-42bc-9350-d4b85101df33,nursing education
574c84c6-ce9b-4d4b-bc30-16d46d9a5508,evidencebased practice
976f7e67-810e-44b3-aed9-5f3886a8ef21,clinical pathways
a1b8ed45-a1dd-4465-849a-52d8334715c8,patient family education
28b3d13f-c907-4843-8a37-b180edc963df,clinical supervision
bc93d93c-559f-41e8-b770-0ab438655e62,proficiency in ms office
38435f28-33d3-47b9-aa06-955f37e2c50f,registered nurse (rn) license
c54a85e8-87da-4bc4-a447-0ff742af6a92,cardiopulmonary resuscitation (cpr) certification
c562a637-65c0-4749-b484-90caf57fd34b,tertiary care experience
ceb272dc-e436-48ad-aacd-7d9a220db6dd,clinical experience
e6897179-c1a1-4872-8210-0ec5cf1894b1,critical pathways
5ececd3c-ce35-4321-a910-96a1d37dadf6,agespecific needs
34f38370-fa51-4a6a-9580-4b202e6114f9,developmental perspective
58a5537b-3a49-485c-aac8-ddbed949b7e6,basic cardiac life support
d351660b-d41b-41d2-be67-43c931066947,cnor
a1202e9a-f3c2-4a50-9ed7-b9ac1a8a1c18,accredited school of nursing
be3c8a72-4757-4f84-ba00-3d8b5f5cd4f9,master's in nursing/management
ea41dea1-a9ca-43c2-90fa-13448dfbfc70,retail sales
57030ab7-f8c7-47f9-acda-3a7bce14089d,operational management
867f4d2d-0aa1-4c07-9afe-e1acee158800,cosmetology (optional)
f3e0622f-808a-4fc8-80a6-9c0df9e91e0b,heavy lifting (up to 25 lbs)
f998a866-e26b-4c42-ac0b-b87a740985d2,working around moving parts
1220410e-a831-42d8-aea0-4c63f11cfc3a,exposure to irritant chemicals
a46405b3-d3c5-4be1-bc84-e0fbb23dd3aa,power plant operation
a281d32a-d33e-4a5a-b7a3-649189e2c821,maintenance
15f949ea-6079-4eae-8796-afc50466224f,gas turbine generators
bec00aa8-f433-4913-b391-c4a256e34f68,heat recovery steam generators
81b9b01a-e857-4a2b-afcd-389a3c5dd6d1,steam boilers
a4c7760a-46b5-4456-8421-70803683d107,hot water boilers
6183bdd7-9c10-411f-86c4-df5765f48bbd,steam and electric chillers
19f893ed-32b5-4118-99cc-d8cf689c3f43,compressors
6aa69fa0-5810-43c7-b7e1-9d5933c9851b,water and wastewater plants
fda94c85-9799-4932-9c43-55016047a0a5,tssa oe / b&pv regulations 21901 220/01
0eaf3757-11b7-4e31-a4cf-b05c0091c9cc,preventative maintenance
065f5087-b247-4d55-be71-d19967c11223,problem analysis
f8a723be-b46c-444b-9d86-43e21d47012e,maintenance procedures
1ad40670-3a9e-4d4e-8184-d0ed06b5fbe5,operation procedures
e0579b0b-3312-486f-9b17-62b236bdf7d9,data logging
09f9deb8-0b35-40af-afa2-8413b748d71b,performance monitoring
69132849-629f-42c0-85d0-bf6d1e542b3c,continuous improvement
4510463f-9818-4c4a-914a-8ca88f02029f,shift work
a63bb956-d25b-4c84-a89f-e5d32f07cd0c,overtime
d9f7522e-6ef8-4205-a4e1-6b8dc63550ea,combined heat & power systems
9e7e0585-daf9-491e-ba55-682dd8c00ad3,millwright certification
37cd51a3-065b-40d9-a9fe-00347bd8afbd,imt certification
8bee0a82-28c0-41ae-baf5-05418639c949,p&l management
5d7ec4a8-7ddd-4090-a461-c45ee988d3f9,sales acumen
05ffbf7a-db6f-4cc7-9293-fbe9fb6745b9,market research
44931b70-88eb-425f-909a-199c4fa07ca1,product development
705965e2-3e8d-41fa-aaee-d7574b76e63d,gotomarket strategy
41bc9a28-a096-452e-b899-e77f75879dea,marketing collateral
025b5479-968d-49b4-b2ea-78422e21a85e,product lifecycle management
a30da1c4-4f16-4016-84e6-b97341918a14,user conferences
c358ee53-8beb-40e8-866f-960e4a103fca,industry conferences
e7343a62-08f1-479a-a54b-fae656ea4fbb,upstream oil and gas technologies
9d27951a-eeac-41be-bf57-a4c1d485a39d,english communication
9bebcf8a-ef09-4011-bf91-4b1957222626,b2b product management
35ceec1d-6dbc-4d22-8b60-fbd3dd381f6f,software product launch
fd53f07c-7817-4fe3-aa18-1e99cc3ec1ec,commodity management
5fd0a3b3-1858-454d-b401-72364475bbc8,cost modeling
c499271a-90f4-4550-b916-9b9cecf8b763,contract development
974b4afb-017f-47b5-acbd-0b7d900dd019,strategic sourcing
0cea2a6b-ad95-4382-9a74-a5b7ef44b503,microsoft office (word excel powerpoint)
0f03c382-d8e0-4581-8705-a3955fef02d6,analytical abilities
b1967eca-560e-453c-9413-65f25a34e338,ability to apply concepts
f428601f-5af0-44cd-a351-18ee8ededdf2,global sourcing
a44189c0-18b0-4c68-a366-b332e4ccddf7,jde/sap/qlikview portal insight ibee and team center
dd47ce32-9f0f-4cf9-b55c-98b86a9c9680,reverse auctions
3faf512d-6b7b-4008-ba36-0aeb5d6dcff4,supplier development
2b751208-08bb-4421-800c-30426ed17949,risk management
08cb502c-19ca-4a18-9bd2-d36a710f3970,supply chain management
d6f3a108-6469-434c-b500-df44d45ca1a9,lean supply chain
55cab053-01d5-4678-b198-128de6c21ec2,teller
a53abe13-fa46-4d84-b567-7f5266d6c2ca,transaction processing
